
Predictions were generated on 20-Aug-2026 at 20:12:23 using HydroDyn Driver, compiled on Jul 05 2026 at 14:20:01 as a 64-bit application using single precision at commit Unversioned from 02847314dfdc4069d70b8b493e37b12b810a11e2
 linked with  NWTC Subroutine Library

Description from the driver input file: File for NRELOffshrBsline5MW_OC4DeepCwindSemi_HydroDyn

Time	Wave1Elev	Wave1Elv1	Wave1Elv2	PRPSurge	PRPSway	PRPHeave	PRPRoll	PRPPitch	PRPYaw	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	PRPTVxi	PRPTVyi	PRPTVzi	PRPRVxi	PRPRVyi	PRPRVzi	PRPTAxi	PRPTAyi	PRPTAzi	PRPRAxi	PRPRAyi	PRPRAzi	B1WvsFxi	B1HdSFxi	B1RdtFxi	B2WvsFxi	B2HdSFxi	B2RdtFxi	B3WvsFxi	B3HdSFxi	B3RdtFxi	B4WvsFxi	B4HdSFxi	B4RdtFxi	B5WvsFxi	B5HdSFxi	B5RdtFxi
   56.9700	   5.922087E-02	   5.922087E-02	   0.000000E+00	   6.248592E+00	   6.487768E-02	  -3.295442E-01	  -1.824493E-03	  -1.857406E-03	  -2.635867E-02	   3.754499E+06	  -3.256736E+04	   2.791404E+08	   6.518706E+06	  -6.934460E+07	   3.426194E+07	  -3.319871E-02	   1.539298E-03	  -4.009909E-02	  -3.047624E-04	   7.002153E-04	   9.453070E-04	  -1.783523E-03	  -4.381279E-03	  -2.378610E-02	   2.857540E-04	   1.686584E-03	   7.500850E-04	   3.612656E+05	   0.000000E+00	   0.000000E+00	  -9.616765E+04	   0.000000E+00	   0.000000E+00	  -1.236431E+04	   0.000000E+00	   0.000000E+00	  -2.312262E+06	   0.000000E+00	   0.000000E+00	   2.913901E+05	   0.000000E+00	   0.000000E+00
   56.9800	   6.626567E-02	   6.626567E-02	   0.000000E+00	   6.248260E+00	   6.489285E-02	  -3.299463E-01	  -1.827712E-03	  -1.850401E-03	  -2.634917E-02	   3.786428E+06	  -3.194858E+04	   2.791482E+08	   6.548173E+06	  -6.983641E+07	   3.408158E+07	  -3.321494E-02	   1.495312E-03	  -4.033649E-02	  -3.018763E-04	   7.172542E-04	   9.527641E-04	  -1.461738E-03	  -4.415977E-03	  -2.369370E-02	   2.914575E-04	   1.721211E-03	   7.413392E-04	   3.520988E+05	   0.000000E+00	   0.000000E+00	  -8.808738E+04	   0.000000E+00	   0.000000E+00	  -2.477873E+03	   0.000000E+00	   0.000000E+00	  -2.298554E+06	   0.000000E+00	   0.000000E+00	   2.987462E+05	   0.000000E+00	   0.000000E+00
   56.9900	   7.331316E-02	   7.331316E-02	   0.000000E+00	   6.247928E+00	   6.490759E-02	  -3.303509E-01	  -1.830906E-03	  -1.843225E-03	  -2.633960E-02	   3.818354E+06	  -3.133423E+04	   2.791561E+08	   6.577074E+06	  -7.032862E+07	   3.390075E+07	  -3.322797E-02	   1.450966E-03	  -4.057246E-02	  -2.989439E-04	   7.342018E-04	   9.602154E-04	  -1.144221E-03	  -4.453260E-03	  -2.350058E-02	   2.950378E-04	   1.668290E-03	   7.489391E-04	   3.429294E+05	   0.000000E+00	   0.000000E+00	  -8.000162E+04	   0.000000E+00	   0.000000E+00	   7.409014E+03	   0.000000E+00	   0.000000E+00	  -2.284840E+06	   0.000000E+00	   0.000000E+00	   3.061051E+05	   0.000000E+00	   0.000000E+00
   57.0000	   8.035797E-02	   8.035797E-02	   0.000000E+00	   6.247595E+00	   6.492187E-02	  -3.307578E-01	  -1.834075E-03	  -1.835880E-03	  -2.632996E-02	   3.850252E+06	  -3.072166E+04	   2.791639E+08	   6.605992E+06	  -7.082144E+07	   3.371972E+07	  -3.323780E-02	   1.406260E-03	  -4.080721E-02	  -2.959663E-04	   7.510498E-04	   9.676557E-04	  -8.229787E-04	  -4.487772E-03	  -2.344930E-02	   3.004768E-04	   1.701321E-03	   7.391221E-04	   3.337638E+05	   0.000000E+00	   0.000000E+00	  -7.191695E+04	   0.000000E+00	   0.000000E+00	   1.729185E+04	   0.000000E+00	   0.000000E+00	  -2.271126E+06	   0.000000E+00	   0.000000E+00	   3.134608E+05	   0.000000E+00	   0.000000E+00
   57.0100	   8.814465E-02	   8.814465E-02	   0.000000E+00	   6.247263E+00	   6.493571E-02	  -3.311670E-01	  -1.837218E-03	  -1.828366E-03	  -2.632024E-02	   3.889330E+06	  -3.164929E+04	   2.791772E+08	   6.636378E+06	  -7.138493E+07	   3.331423E+07	  -3.324452E-02	   1.361204E-03	  -4.104085E-02	  -2.929449E-04	   7.677929E-04	   9.750956E-04	  -5.195019E-04	  -4.523513E-03	  -2.327840E-02	   3.038025E-04	   1.647284E-03	   7.488463E-04	   3.242210E+05	   0.000000E+00	   0.000000E+00	  -6.179338E+04	   0.000000E+00	   0.000000E+00	   2.832112E+04	   0.000000E+00	   0.000000E+00	  -2.248738E+06	   0.000000E+00	   0.000000E+00	   3.185664E+05	   0.000000E+00	   0.000000E+00
   57.0200	   9.593432E-02	   9.593432E-02	   0.000000E+00	   6.246931E+00	   6.494910E-02	  -3.315786E-01	  -1.840336E-03	  -1.820684E-03	  -2.631044E-02	   3.928406E+06	  -3.258007E+04	   2.791904E+08	   6.666460E+06	  -7.194934E+07	   3.291264E+07	  -3.324809E-02	   1.315893E-03	  -4.127296E-02	  -2.898678E-04	   7.843961E-04	   9.819600E-04	  -1.954029E-04	  -4.538593E-03	  -2.314412E-02	   3.116185E-04	   1.673364E-03	   6.240406E-04	   3.146750E+05	   0.000000E+00	   0.000000E+00	  -5.166504E+04	   0.000000E+00	   0.000000E+00	   3.935603E+04	   0.000000E+00	   0.000000E+00	  -2.226338E+06	   0.000000E+00	   0.000000E+00	   3.236731E+05	   0.000000E+00	   0.000000E+00
   57.0300	   1.037210E-01	   1.037210E-01	   0.000000E+00	   6.246598E+00	   6.496203E-02	  -3.319925E-01	  -1.843426E-03	  -1.812836E-03	  -2.630058E-02	   3.967452E+06	  -3.351439E+04	   2.792037E+08	   6.695359E+06	  -7.251360E+07	   3.251167E+07	  -3.324728E-02	   1.270352E-03	  -4.150308E-02	  -2.867331E-04	   8.008660E-04	   9.887504E-04	   3.565812E-04	  -4.569729E-03	  -2.287926E-02	   3.153269E-04	   1.620614E-03	   7.340189E-04	   3.051326E+05	   0.000000E+00	   0.000000E+00	  -4.153819E+04	   0.000000E+00	   0.000000E+00	   5.038605E+04	   0.000000E+00	   0.000000E+00	  -2.203945E+06	   0.000000E+00	   0.000000E+00	   3.287776E+05	   0.000000E+00	   0.000000E+00
   57.0400	   1.115107E-01	   1.115107E-01	   0.000000E+00	   6.246266E+00	   6.497450E-02	  -3.324086E-01	  -1.846489E-03	  -1.804824E-03	  -2.629066E-02	   4.006394E+06	  -3.444999E+04	   2.792169E+08	   6.724682E+06	  -7.308041E+07	   3.211005E+07	  -3.324216E-02	   1.224467E-03	  -4.173133E-02	  -2.835483E-04	   8.172168E-04	   9.956155E-04	   6.687684E-04	  -4.607315E-03	  -2.277110E-02	   3.216288E-04	   1.649544E-03	   6.389970E-04	   2.955879E+05	   0.000000E+00	   0.000000E+00	  -3.140704E+04	   0.000000E+00	   0.000000E+00	   6.141753E+04	   0.000000E+00	   0.000000E+00	  -2.181544E+06	   0.000000E+00	   0.000000E+00	   3.338833E+05	   0.000000E+00	   0.000000E+00
   57.0500	   1.192973E-01	   1.192973E-01	   0.000000E+00	   6.245933E+00	   6.498651E-02	  -3.328271E-01	  -1.849524E-03	  -1.796647E-03	  -2.628066E-02	   4.045212E+06	  -3.538520E+04	   2.792302E+08	   6.753636E+06	  -7.364543E+07	   3.170927E+07	  -3.323286E-02	   1.178187E-03	  -4.195765E-02	  -2.803150E-04	   8.334380E-04	   1.002394E-03	   1.189927E-03	  -4.648538E-03	  -2.249414E-02	   3.250242E-04	   1.594690E-03	   7.167644E-04	   2.860473E+05	   0.000000E+00	   0.000000E+00	  -2.127785E+04	   0.000000E+00	   0.000000E+00	   7.244623E+04	   0.000000E+00	   0.000000E+00	  -2.159147E+06	   0.000000E+00	   0.000000E+00	   3.389872E+05	   0.000000E+00	   0.000000E+00
   57.0600	   1.270870E-01	   1.270870E-01	   0.000000E+00	   6.245601E+00	   6.499806E-02	  -3.332478E-01	  -1.852531E-03	  -1.788308E-03	  -2.627060E-02	   4.084018E+06	  -3.632314E+04	   2.792435E+08	   6.782062E+06	  -7.421122E+07	   3.130788E+07	  -3.321935E-02	   1.131499E-03	  -4.218192E-02	  -2.770365E-04	   8.495367E-04	   1.009232E-03	   1.512565E-03	  -4.689068E-03	  -2.235933E-02	   3.306850E-04	   1.625060E-03	   6.508178E-04	   2.765040E+05	   0.000000E+00	   0.000000E+00	  -1.114341E+04	   0.000000E+00	   0.000000E+00	   8.347643E+04	   0.000000E+00	   0.000000E+00	  -2.136743E+06	   0.000000E+00	   0.000000E+00	   3.440921E+05	   0.000000E+00	   0.000000E+00
   57.0700	   1.348737E-01	   1.348737E-01	   0.000000E+00	   6.245269E+00	   6.500914E-02	  -3.336707E-01	  -1.855509E-03	  -1.779809E-03	  -2.626047E-02	   4.122793E+06	  -3.726182E+04	   2.792567E+08	   6.810310E+06	  -7.477687E+07	   3.090751E+07	  -3.320157E-02	   1.084393E-03	  -4.240424E-02	  -2.737140E-04	   8.655106E-04	   1.015952E-03	   2.043987E-03	  -4.732088E-03	  -2.210428E-02	   3.338177E-04	   1.569724E-03	   6.931456E-04	   2.669648E+05	   0.000000E+00	   0.000000E+00	  -1.010901E+03	   0.000000E+00	   0.000000E+00	   9.450286E+04	   0.000000E+00	   0.000000E+00	  -2.114345E+06	   0.000000E+00	   0.000000E+00	   3.491943E+05	   0.000000E+00	   0.000000E+00
   57.0800	   1.426634E-01	   1.426634E-01	   0.000000E+00	   6.244937E+00	   6.501975E-02	  -3.340959E-01	  -1.858458E-03	  -1.771149E-03	  -2.625027E-02	   4.161554E+06	  -3.820283E+04	   2.792700E+08	   6.838596E+06	  -7.534296E+07	   3.050714E+07	  -3.317946E-02	   1.036876E-03	  -4.262463E-02	  -2.703503E-04	   8.813503E-04	   1.022653E-03	   2.377327E-03	  -4.771351E-03	  -2.197309E-02	   3.389150E-04	   1.598208E-03	   6.470018E-04	   2.574218E+05	   0.000000E+00	   0.000000E+00	   9.126870E+03	   0.000000E+00	   0.000000E+00	   1.055318E+05	   0.000000E+00	   0.000000E+00	  -2.091936E+06	   0.000000E+00	   0.000000E+00	   3.542983E+05	   0.000000E+00	   0.000000E+00
   57.0900	   1.504500E-01	   1.504500E-01	   0.000000E+00	   6.244606E+00	   6.502987E-02	  -3.345232E-01	  -1.861377E-03	  -1.762330E-03	  -2.624000E-02	   4.200282E+06	  -3.914289E+04	   2.792833E+08	   6.866196E+06	  -7.590897E+07	   3.010673E+07	  -3.315330E-02	   9.889576E-04	  -4.284294E-02	  -2.669469E-04	   8.970432E-04	   1.029408E-03	   2.854929E-03	  -4.812405E-03	  -2.168879E-02	   3.417595E-04	   1.540375E-03	   7.039781E-04	   2.478834E+05	   0.000000E+00	   0.000000E+00	   1.926170E+04	   0.000000E+00	   0.000000E+00	   1.165570E+05	   0.000000E+00	   0.000000E+00	  -2.069537E+06	   0.000000E+00	   0.000000E+00	   3.593998E+05	   0.000000E+00	   0.000000E+00
   57.1000	   1.582367E-01	   1.582367E-01	   0.000000E+00	   6.244274E+00	   6.503952E-02	  -3.349527E-01	  -1.864266E-03	  -1.753355E-03	  -2.622967E-02	   4.238982E+06	  -4.008209E+04	   2.792966E+08	   6.893496E+06	  -7.647577E+07	   2.970591E+07	  -3.312312E-02	   9.406595E-04	  -4.305905E-02	  -2.635062E-04	   9.125910E-04	   1.036205E-03	   3.181467E-03	  -4.847193E-03	  -2.153376E-02	   3.463916E-04	   1.569188E-03	   6.555768E-04	   2.383458E+05	   0.000000E+00	   0.000000E+00	   2.939794E+04	   0.000000E+00	   0.000000E+00	   1.275806E+05	   0.000000E+00	   0.000000E+00	  -2.047133E+06	   0.000000E+00	   0.000000E+00	   3.645006E+05	   0.000000E+00	   0.000000E+00
   57.1100	   1.660264E-01	   1.660264E-01	   0.000000E+00	   6.243943E+00	   6.504869E-02	  -3.353844E-01	  -1.867124E-03	  -1.744224E-03	  -2.621927E-02	   4.277672E+06	  -4.102461E+04	   2.793099E+08	   6.920648E+06	  -7.704230E+07	   2.930549E+07	  -3.308892E-02	   8.920265E-04	  -4.327291E-02	  -2.600305E-04	   9.279912E-04	   1.042945E-03	   3.659014E-03	  -4.879426E-03	  -2.123830E-02	   3.487329E-04	   1.510849E-03	   6.924364E-04	   2.288049E+05	   0.000000E+00	   0.000000E+00	   3.954050E+04	   0.000000E+00	   0.000000E+00	   1.386089E+05	   0.000000E+00	   0.000000E+00	  -2.024722E+06	   0.000000E+00	   0.000000E+00	   3.696030E+05	   0.000000E+00	   0.000000E+00
   57.1200	   1.738131E-01	   1.738131E-01	   0.000000E+00	   6.243612E+00	   6.505737E-02	  -3.358181E-01	  -1.869951E-03	  -1.734938E-03	  -2.620880E-02	   4.316329E+06	  -4.196515E+04	   2.793232E+08	   6.947891E+06	  -7.760926E+07	   2.890542E+07	  -3.305067E-02	   8.430982E-04	  -4.348430E-02	  -2.565220E-04	   9.432379E-04	   1.049648E-03	   3.989710E-03	  -4.906236E-03	  -2.104099E-02	   3.529729E-04	   1.538477E-03	   6.479886E-04	   2.192686E+05	   0.000000E+00	   0.000000E+00	   4.967957E+04	   0.000000E+00	   0.000000E+00	   1.496314E+05	   0.000000E+00	   0.000000E+00	  -2.002315E+06	   0.000000E+00	   0.000000E+00	   3.747027E+05	   0.000000E+00	   0.000000E+00
   57.1300	   1.816027E-01	   1.816027E-01	   0.000000E+00	   6.243282E+00	   6.506555E-02	  -3.362540E-01	  -1.872747E-03	  -1.725501E-03	  -2.619827E-02	   4.354970E+06	  -4.290823E+04	   2.793365E+08	   6.974610E+06	  -7.817682E+07	   2.850588E+07	  -3.300843E-02	   7.938959E-04	  -4.369313E-02	  -2.529815E-04	   9.583299E-04	   1.056280E-03	   4.459732E-03	  -4.934229E-03	  -2.072330E-02	   3.551352E-04	   1.479933E-03	   6.785801E-04	   2.097294E+05	   0.000000E+00	   0.000000E+00	   5.982389E+04	   0.000000E+00	   0.000000E+00	   1.606576E+05	   0.000000E+00	   0.000000E+00	  -1.979902E+06	   0.000000E+00	   0.000000E+00	   3.798044E+05	   0.000000E+00	   0.000000E+00
   57.1400	   1.893894E-01	   1.893894E-01	   0.000000E+00	   6.242952E+00	   6.507324E-02	  -3.366920E-01	  -1.875511E-03	  -1.715912E-03	  -2.618767E-02	   4.393575E+06	  -4.385193E+04	   2.793498E+08	   7.000648E+06	  -7.874374E+07	   2.810632E+07	  -3.296210E-02	   7.444313E-04	  -4.389917E-02	  -2.494101E-04	   9.732635E-04	   1.062929E-03	   4.804824E-03	  -4.958679E-03	  -2.048541E-02	   3.591410E-04	   1.506792E-03	   6.511884E-04	   2.001938E+05	   0.000000E+00	   0.000000E+00	   6.996634E+04	   0.000000E+00	   0.000000E+00	   1.716791E+05	   0.000000E+00	   0.000000E+00	  -1.957494E+06	   0.000000E+00	   0.000000E+00	   3.849031E+05	   0.000000E+00	   0.000000E+00
   57.1500	   1.971790E-01	   1.971790E-01	   0.000000E+00	   6.242623E+00	   6.508043E-02	  -3.371320E-01	  -1.878243E-03	  -1.706174E-03	  -2.617700E-02	   4.432170E+06	  -4.479570E+04	   2.793630E+08	   7.026788E+06	  -7.931163E+07	   2.770677E+07	  -3.291175E-02	   6.947191E-04	  -4.410237E-02	  -2.458091E-04	   9.880335E-04	   1.069563E-03	   5.265621E-03	  -4.983748E-03	  -2.015473E-02	   3.610507E-04	   1.447196E-03	   6.755075E-04	   1.906558E+05	   0.000000E+00	   0.000000E+00	   8.011405E+04	   0.000000E+00	   0.000000E+00	   1.827042E+05	   0.000000E+00	   0.000000E+00	  -1.935076E+06	   0.000000E+00	   0.000000E+00	   3.900032E+05	   0.000000E+00	   0.000000E+00
   57.1600	   2.049657E-01	   2.049657E-01	   0.000000E+00	   6.242294E+00	   6.508713E-02	  -3.375740E-01	  -1.880942E-03	  -1.696287E-03	  -2.616627E-02	   4.470720E+06	  -4.574049E+04	   2.793764E+08	   7.052796E+06	  -7.987947E+07	   2.730750E+07	  -3.285740E-02	   6.447728E-04	  -4.430258E-02	  -2.421798E-04	   1.002632E-03	   1.076191E-03	   5.605258E-03	  -5.005532E-03	  -1.988691E-02	   3.648191E-04	   1.472536E-03	   6.501226E-04	   1.811209E+05	   0.000000E+00	   0.000000E+00	   9.025877E+04	   0.000000E+00	   0.000000E+00	   1.937237E+05	   0.000000E+00	   0.000000E+00	  -1.912666E+06	   0.000000E+00	   0.000000E+00	   3.951010E+05	   0.000000E+00	   0.000000E+00
   57.1700	   2.127524E-01	   2.127524E-01	   0.000000E+00	   6.241966E+00	   6.509333E-02	  -3.380180E-01	  -1.883609E-03	  -1.686255E-03	  -2.615547E-02	   4.509252E+06	  -4.668524E+04	   2.793897E+08	   7.078532E+06	  -8.044667E+07	   2.690843E+07	  -3.279919E-02	   5.946099E-04	  -4.449966E-02	  -2.385231E-04	   1.017053E-03	   1.082773E-03	   6.036464E-03	  -5.027029E-03	  -1.952981E-02	   3.665256E-04	   1.411709E-03	   6.663961E-04	   1.715876E+05	   0.000000E+00	   0.000000E+00	   1.004060E+05	   0.000000E+00	   0.000000E+00	   2.047437E+05	   0.000000E+00	   0.000000E+00	  -1.890253E+06	   0.000000E+00	   0.000000E+00	   4.001981E+05	   0.000000E+00	   0.000000E+00
   57.1800	   2.205421E-01	   2.205421E-01	   0.000000E+00	   6.241638E+00	   6.509902E-02	  -3.384640E-01	  -1.886243E-03	  -1.676079E-03	  -2.614460E-02	   4.547768E+06	  -4.763069E+04	   2.794029E+08	   7.103588E+06	  -8.101482E+07	   2.650970E+07	  -3.273715E-02	   5.442379E-04	  -4.469351E-02	  -2.348392E-04	   1.031295E-03	   1.089336E-03	   6.371459E-03	  -5.047380E-03	  -1.923892E-02	   3.702521E-04	   1.436551E-03	   6.462096E-04	   1.620507E+05	   0.000000E+00	   0.000000E+00	   1.105574E+05	   0.000000E+00	   0.000000E+00	   2.157674E+05	   0.000000E+00	   0.000000E+00	  -1.867833E+06	   0.000000E+00	   0.000000E+00	   4.052968E+05	   0.000000E+00	   0.000000E+00
   57.1900	   2.283288E-01	   2.283288E-01	   0.000000E+00	   6.241311E+00	   6.510422E-02	  -3.389119E-01	  -1.888843E-03	  -1.665760E-03	  -2.613367E-02	   4.586249E+06	  -4.857616E+04	   2.794163E+08	   7.128355E+06	  -8.158254E+07	   2.611137E+07	  -3.267133E-02	   4.936606E-04	  -4.488387E-02	  -2.311285E-04	   1.045354E-03	   1.095859E-03	   6.791977E-03	  -5.068075E-03	  -1.883274E-02	   3.718882E-04	   1.375265E-03	   6.583908E-04	   1.525177E+05	   0.000000E+00	   0.000000E+00	   1.207064E+05	   0.000000E+00	   0.000000E+00	   2.267855E+05	   0.000000E+00	   0.000000E+00	  -1.845417E+06	   0.000000E+00	   0.000000E+00	   4.103930E+05	   0.000000E+00	   0.000000E+00
   57.2000	   2.361184E-01	   2.361184E-01	   0.000000E+00	   6.240984E+00	   6.510890E-02	  -3.393617E-01	  -1.891410E-03	  -1.655301E-03	  -2.612268E-02	   4.624712E+06	  -4.952420E+04	   2.794295E+08	   7.153216E+06	  -8.215031E+07	   2.571274E+07	  -3.260164E-02	   4.428777E-04	  -4.507074E-02	  -2.273910E-04	   1.059232E-03	   1.102404E-03	   7.146068E-03	  -5.088519E-03	  -1.854242E-02	   3.756114E-04	   1.400374E-03	   6.504927E-04	   1.429818E+05	   0.000000E+00	   0.000000E+00	   1.308618E+05	   0.000000E+00	   0.000000E+00	   2.378074E+05	   0.000000E+00	   0.000000E+00	  -1.822993E+06	   0.000000E+00	   0.000000E+00	   4.154909E+05	   0.000000E+00	   0.000000E+00
   57.2100	   2.439051E-01	   2.439051E-01	   0.000000E+00	   6.240659E+00	   6.511307E-02	  -3.398133E-01	  -1.893943E-03	  -1.644702E-03	  -2.611162E-02	   4.663134E+06	  -5.047056E+04	   2.794428E+08	   7.177608E+06	  -8.271833E+07	   2.531454E+07	  -3.252803E-02	   3.918833E-04	  -4.525406E-02	  -2.236268E-04	   1.072927E-03	   1.108931E-03	   7.576921E-03	  -5.110363E-03	  -1.812159E-02	   3.772218E-04	   1.338643E-03	   6.548762E-04	   1.334502E+05	   0.000000E+00	   0.000000E+00	   1.410142E+05	   0.000000E+00	   0.000000E+00	   2.488256E+05	   0.000000E+00	   0.000000E+00	  -1.800577E+06	   0.000000E+00	   0.000000E+00	   4.205859E+05	   0.000000E+00	   0.000000E+00
   57.2200	   2.516948E-01	   2.516948E-01	   0.000000E+00	   6.240334E+00	   6.511673E-02	  -3.402667E-01	  -1.896441E-03	  -1.633967E-03	  -2.610049E-02	   4.701540E+06	  -5.141739E+04	   2.794561E+08	   7.201910E+06	  -8.328682E+07	   2.491665E+07	  -3.245044E-02	   3.406702E-04	  -4.543368E-02	  -2.198361E-04	   1.086434E-03	   1.115383E-03	   7.939328E-03	  -5.132242E-03	  -1.780183E-02	   3.809324E-04	   1.362772E-03	   6.354958E-04	   1.239154E+05	   0.000000E+00	   0.000000E+00	   1.511712E+05	   0.000000E+00	   0.000000E+00	   2.598458E+05	   0.000000E+00	   0.000000E+00	  -1.778149E+06	   0.000000E+00	   0.000000E+00	   4.256826E+05	   0.000000E+00	   0.000000E+00
   57.2300	   2.594814E-01	   2.594814E-01	   0.000000E+00	   6.240010E+00	   6.511988E-02	  -3.407219E-01	  -1.898905E-03	  -1.623097E-03	  -2.608930E-02	   4.739903E+06	  -5.236581E+04	   2.794694E+08	   7.225884E+06	  -8.385450E+07	   2.451970E+07	  -3.236894E-02	   2.892165E-04	  -4.560963E-02	  -2.160179E-04	   1.099749E-03	   1.121746E-03	   8.362309E-03	  -5.158504E-03	  -1.738976E-02	   3.827009E-04	   1.300267E-03	   6.372218E-04	   1.143841E+05	   0.000000E+00	   0.000000E+00	   1.613264E+05	   0.000000E+00	   0.000000E+00	   2.708622E+05	   0.000000E+00	   0.000000E+00	  -1.755729E+06	   0.000000E+00	   0.000000E+00	   4.307766E+05	   0.000000E+00	   0.000000E+00
   57.2400	   2.672711E-01	   2.672711E-01	   0.000000E+00	   6.239686E+00	   6.512251E-02	  -3.411789E-01	  -1.901334E-03	  -1.612093E-03	  -2.607805E-02	   4.778254E+06	  -5.331512E+04	   2.794827E+08	   7.249400E+06	  -8.442233E+07	   2.412301E+07	  -3.228357E-02	   2.374908E-04	  -4.578188E-02	  -2.121716E-04	   1.112863E-03	   1.128042E-03	   8.711368E-03	  -5.186636E-03	  -1.706032E-02	   3.865523E-04	   1.322539E-03	   6.218939E-04	   1.048503E+05	   0.000000E+00	   0.000000E+00	   1.714869E+05	   0.000000E+00	   0.000000E+00	   2.818816E+05	   0.000000E+00	   0.000000E+00	  -1.733299E+06	   0.000000E+00	   0.000000E+00	   4.358722E+05	   0.000000E+00	   0.000000E+00
   57.2500	   2.750578E-01	   2.750578E-01	   0.000000E+00	   6.239364E+00	   6.512463E-02	  -3.416376E-01	  -1.903727E-03	  -1.600959E-03	  -2.606673E-02	   4.816564E+06	  -5.426381E+04	   2.794959E+08	   7.272640E+06	  -8.498998E+07	   2.372589E+07	  -3.219455E-02	   1.854584E-04	  -4.595026E-02	  -2.082962E-04	   1.125771E-03	   1.134439E-03	   9.093286E-03	  -5.219846E-03	  -1.661483E-02	   3.885303E-04	   1.259027E-03	   6.575016E-04	   9.532073E+04	   0.000000E+00	   0.000000E+00	   1.816456E+05	   0.000000E+00	   0.000000E+00	   2.928973E+05	   0.000000E+00	   0.000000E+00	  -1.710878E+06	   0.000000E+00	   0.000000E+00	   4.409653E+05	   0.000000E+00	   0.000000E+00
   57.2600	   2.828445E-01	   2.828445E-01	   0.000000E+00	   6.239043E+00	   6.512623E-02	  -3.420979E-01	  -1.906085E-03	  -1.589695E-03	  -2.605535E-02	   4.854848E+06	  -5.521025E+04	   2.795092E+08	   7.295440E+06	  -8.555766E+07	   2.332867E+07	  -3.210177E-02	   1.331014E-04	  -4.611484E-02	  -2.043916E-04	   1.138482E-03	   1.140873E-03	   9.462941E-03	  -5.251556E-03	  -1.630160E-02	   3.923889E-04	   1.283056E-03	   6.292578E-04	   8.579112E+04	   0.000000E+00	   0.000000E+00	   1.918044E+05	   0.000000E+00	   0.000000E+00	   3.039127E+05	   0.000000E+00	   0.000000E+00	  -1.688454E+06	   0.000000E+00	   0.000000E+00	   4.460578E+05	   0.000000E+00	   0.000000E+00
   57.2700	   2.906341E-01	   2.906341E-01	   0.000000E+00	   6.238722E+00	   6.512729E-02	  -3.425598E-01	  -1.908406E-03	  -1.578304E-03	  -2.604391E-02	   4.893118E+06	  -5.615813E+04	   2.795225E+08	   7.318516E+06	  -8.612546E+07	   2.293199E+07	  -3.200507E-02	   8.042110E-05	  -4.627566E-02	  -2.004584E-04	   1.150994E-03	   1.147222E-03	   9.875793E-03	  -5.284500E-03	  -1.586265E-02	   3.942568E-04	   1.219388E-03	   6.406967E-04	   7.625852E+04	   0.000000E+00	   0.000000E+00	   2.019686E+05	   0.000000E+00	   0.000000E+00	   3.149310E+05	   0.000000E+00	   0.000000E+00	  -1.666021E+06	   0.000000E+00	   0.000000E+00	   4.511518E+05	   0.000000E+00	   0.000000E+00
   57.2800	   2.984208E-01	   2.984208E-01	   0.000000E+00	   6.238403E+00	   6.512783E-02	  -3.430234E-01	  -1.910692E-03	  -1.566789E-03	  -2.603240E-02	   4.931344E+06	  -5.710516E+04	   2.795357E+08	   7.340925E+06	  -8.669298E+07	   2.253604E+07	  -3.190443E-02	   2.740843E-05	  -4.643279E-02	  -1.964962E-04	   1.163302E-03	   1.153494E-03	   1.025254E-02	  -5.318034E-03	  -1.556207E-02	   3.981818E-04	   1.242304E-03	   6.135597E-04	   6.673016E+04	   0.000000E+00	   0.000000E+00	   2.121302E+05	   0.000000E+00	   0.000000E+00	   3.259457E+05	   0.000000E+00	   0.000000E+00	  -1.643595E+06	   0.000000E+00	   0.000000E+00	   4.562433E+05	   0.000000E+00	   0.000000E+00
   57.2900	   3.062105E-01	   3.062105E-01	   0.000000E+00	   6.238084E+00	   6.512783E-02	  -3.434885E-01	  -1.912941E-03	  -1.555150E-03	  -2.602083E-02	   4.969554E+06	  -5.805468E+04	   2.795490E+08	   7.362648E+06	  -8.726058E+07	   2.214060E+07	  -3.179983E-02	  -2.597026E-05	  -4.658632E-02	  -1.925038E-04	   1.175407E-03	   1.159663E-03	   1.066629E-02	  -5.357704E-03	  -1.514331E-02	   4.003019E-04	   1.178658E-03	   6.203912E-04	   5.719846E+04	   0.000000E+00	   0.000000E+00	   2.222985E+05	   0.000000E+00	   0.000000E+00	   3.369634E+05	   0.000000E+00	   0.000000E+00	  -1.621159E+06	   0.000000E+00	   0.000000E+00	   4.613364E+05	   0.000000E+00	   0.000000E+00
   57.3000	   3.139971E-01	   3.139971E-01	   0.000000E+00	   6.237767E+00	   6.512731E-02	  -3.439551E-01	  -1.915152E-03	  -1.543390E-03	  -2.600920E-02	   5.007724E+06	  -5.900232E+04	   2.795622E+08	   7.384861E+06	  -8.782762E+07	   2.174554E+07	  -3.169127E-02	  -7.975721E-05	  -4.673630E-02	  -1.884804E-04	   1.187303E-03	   1.165842E-03	   1.104679E-02	  -5.399686E-03	  -1.485351E-02	   4.043772E-04	   1.200541E-03	   6.152657E-04	   4.767037E+04	   0.000000E+00	   0.000000E+00	   2.324630E+05	   0.000000E+00	   0.000000E+00	   3.479775E+05	   0.000000E+00	   0.000000E+00	  -1.598730E+06	   0.000000E+00	   0.000000E+00	   4.664268E+05	   0.000000E+00	   0.000000E+00
